id,trace_id,service,station,level,category,message,metadata,created_at
2824,ruth-metar-kmia-20260324-180010990,wendy,KMIA,info,signal,Threshold crossed: 80-81°F → 82-83°F,,2026-03-24 18:00:10.99606+00
2825,ruth-metar-kmia-20260324-180010990,wendy,KMIA,info,trade,SELL attempt: 84-85°F (12.209301 shares),"{""tokenId"": ""66545811578175034298024578028182693411300462900236794296608358894390522803051""}",2026-03-24 18:00:10.996147+00
2826,ruth-metar-kmia-20260324-180010990,wendy,KMIA,info,trade,ROTATE: 80-81°F → 82-83°F,"{""newPrice"": 0.645, ""buyAmount"": 5, ""oldShares"": 99}",2026-03-24 18:00:11.117469+00
2827,ruth-metar-kmia-20260324-180010990,wendy,KMIA,info,trade,BUY attempt: 82-83°F @ 0.645,"{""amount"": 5, ""tokenId"": ""33745491037968262341909373072512343393110936988530679266195274968014628800984""}",2026-03-24 18:00:11.118378+00
2828,ruth-metar-katl-20260324-180005958,wendy,KATL,success,trade,SELL filled: 11.9 shares,"{""bucket"": ""66-67°F"", ""orderId"": ""0xb2efd7015b0ae282a6f9d50cedde6a3f1d29480c6791adb174519872a327e37f""}",2026-03-24 18:00:12.372731+00
2829,ruth-metar-klga-20260324-180005983,wendy,KLGA,success,trade,BUY filled: 25.5 shares,"{""bucket"": ""44-45°F"", ""shares"": 25.5, ""orderId"": ""0xf009cf67bfb302f58c4d0f8a520f66b6608d566203808f1fba9278ca50bf4306""}",2026-03-24 18:00:12.405064+00
2830,ruth-metar-klga-20260324-180005983,wendy,KLGA,info,trade,"ROTATE BUY success, firing SELL+harvest in parallel",,2026-03-24 18:00:12.405531+00
2831,ruth-metar-klga-20260324-180005983,wendy,KLGA,info,trade,SELL attempt: 42-43°F (99 shares),"{""tokenId"": ""63562806230963975296575602763356669286643743442155541519220556826147918289828""}",2026-03-24 18:00:12.405951+00
2832,ruth-metar-klga-20260324-180005983,wendy,KLGA,info,trade,HARVEST attempt: BUY NO 46-47°F @ 0.55,"{""amount"": 5, ""method"": ""FOK""}",2026-03-24 18:00:12.465166+00
2833,ruth-metar-klga-20260324-180005983,wendy,KLGA,error,trade,SELL failed: CLOB rejected: not enough balance / allowance,"{""bucket"": ""42-43°F""}",2026-03-24 18:00:12.629747+00
2834,ruth-metar-ksea-20260324-180015991,wendy,KSEA,info,signal,"METAR: 6.1°C, max=6.7°C, bucket=44-45°F","{""prevBucket"": ""44-45°F""}",2026-03-24 18:00:16.000924+00
2835,ruth-metar-kmia-20260324-180010990,wendy,KMIA,success,trade,SELL filled: 12.2 shares,"{""bucket"": ""84-85°F"", ""orderId"": ""0x29f331225317fb3ab79151a89e85637261a6b2086392cc66ff8e9683db5c3250""}",2026-03-24 18:00:17.297746+00
2836,ruth-metar-klga-20260324-180005983,wendy,KLGA,success,trade,HARVEST FOK filled: 7.8125 shares,"{""bucket"": ""46-47°F"", ""orderId"": ""0xe84af3f481092f2e0ff3d038bf35a151e00306de098eb483c4b099a740588262""}",2026-03-24 18:00:18.885059+00
2837,ruth-metar-klga-20260324-180005983,wendy,KLGA,success,trade,ROTATE complete: 42-43°F → 44-45°F,"{""sellSettled"": ""fulfilled"", ""harvestCount"": 1}",2026-03-24 18:00:18.885476+00
2838,ruth-metar-kmia-20260324-180010990,wendy,KMIA,error,trade,BUY failed: Phantom: order delayed but size_matched=0,"{""bucket"": ""82-83°F""}",2026-03-24 18:00:41.631223+00
2839,ruth-metar-kmia-20260324-180010990,wendy,KMIA,error,trade,"ROTATE aborted: BUY failed, position stays in 80-81°F","{""error"": ""Phantom: order delayed but size_matched=0""}",2026-03-24 18:00:41.63364+00
2840,ruth-pws-kdal-20260324-180049909,wendy,KDAL,info,signal,"PWS anticipation: STRONG (score=0.872), METAR 75.9°F → estimated 78.1°F, bucket 76-77°F → 78-79°F","{""gap"": ""1.21"", ""conf"": ""1.00"", ""ramp"": ""1.15"", ""score"": 0.8724999999999994, ""current"": ""76-77°F"", ""predicted"": ""78-79°F"", ""tEstimated"": ""25.59""}",2026-03-24 18:00:49.914916+00
2841,ruth-pws-kdal-20260324-180049909,wendy,KDAL,info,guard,"PWS guards blocked: price_out_of_range | estimated 78.1°F, bucket 78-79°F, price 0.00",,2026-03-24 18:00:49.979796+00
2842,ruth-pws-kord-20260324-180050249,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.755), METAR 45.0°F → estimated 47.4°F, bucket 44-45°F → 46-47°F","{""gap"": ""0.69"", ""conf"": ""1.00"", ""ramp"": ""2.73"", ""score"": 0.7550000000000003, ""current"": ""44-45°F"", ""predicted"": ""46-47°F"", ""tEstimated"": ""8.57""}",2026-03-24 18:00:50.254238+00
2843,ruth-pws-kord-20260324-180050249,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 47.4°F, bucket 46-47°F, price 0.05",,2026-03-24 18:00:50.270773+00
2844,ruth-pws-kmia-20260324-180050675,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.840), METAR 82.0°F → estimated 84.7°F, bucket 82-83°F → 84-85°F","{""gap"": ""1.81"", ""conf"": ""1.00"", ""ramp"": ""0.16"", ""score"": 0.8397465984828005, ""current"": ""82-83°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.27""}",2026-03-24 18:00:50.679655+00
2845,ruth-pws-kmia-20260324-180050675,wendy,KMIA,info,trade,BUY attempt: 84-85°F @ 0.325,"{""amount"": 5, ""tokenId"": ""66545811578175034298024578028182693411300462900236794296608358894390522803051""}",2026-03-24 18:00:50.759338+00
2846,ruth-pws-katl-20260324-180055823,wendy,KATL,info,signal,"PWS anticipation: MODERATE (score=0.545), METAR 64.9°F → estimated 66.3°F, bucket 64-65°F → 66-67°F","{""gap"": ""0.64"", ""conf"": ""1.00"", ""ramp"": ""-0.07"", ""score"": 0.5449999999999995, ""current"": ""64-65°F"", ""predicted"": ""66-67°F"", ""tEstimated"": ""19.06""}",2026-03-24 18:00:55.829012+00
2847,ruth-pws-cyyz-20260324-180056340,wendy,CYYZ,debug,signal,"PWS anticipation: MODERATE (score=0.379), METAR 3.0°C → estimated 2.5°C, bucket 3°C → 2°C","{""gap"": ""0.50"", ""conf"": ""0.67"", ""ramp"": ""-2.35"", ""score"": 0.37916666666666626, ""current"": ""3°C"", ""predicted"": ""2°C"", ""tEstimated"": ""2.46""}",2026-03-24 18:00:56.343728+00
2848,ruth-pws-kmia-20260324-180050675,wendy,KMIA,success,trade,BUY filled: 20.833332 shares,"{""bucket"": ""84-85°F"", ""shares"": 20.833332, ""orderId"": ""0xaadefd6ab125d75ae05d3eff02efa3cdbe382d8a4fec225d4e47eec26fffa4c4""}",2026-03-24 18:00:56.95638+00
2849,ruth-pws-kmia-20260324-180050675,wendy,KMIA,info,signal,PWS position registered for METAR validation: 84-85°F (20.833332 shares),,2026-03-24 18:00:56.964088+00
2850,monitor-dup-1774375299048,wendy,KLGA,info,trade,SELL attempt: 46-47F (10.869564 shares),"{""tokenId"": ""9310629107699034060870352950474609210450267081288242348911458743337594887012""}",2026-03-24 18:01:39.064528+00
2851,monitor-dup-1774375299048,wendy,KLGA,success,trade,SELL filled: 10.86 shares,"{""bucket"": ""46-47F"", ""orderId"": ""0xe91d81d9687210024cbc2f1c540854aaa81e34338753ce1134a803b890e5770b""}",2026-03-24 18:01:45.271629+00
2852,monitor-dup-1774375299048,wendy,KLGA,info,trade,SELL attempt: 46-47F (7.8125 shares),"{""tokenId"": ""98097664759469513282453818048312025354639119166788725764641281678534307591254""}",2026-03-24 18:01:45.284396+00
2853,ruth-pws-kord-20260324-180150121,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.755), METAR 45.0°F → estimated 47.8°F, bucket 44-45°F → 48-49°F","{""gap"": ""0.69"", ""conf"": ""1.00"", ""ramp"": ""3.45"", ""score"": 0.7550000000000003, ""current"": ""44-45°F"", ""predicted"": ""48-49°F"", ""tEstimated"": ""8.79""}",2026-03-24 18:01:50.126306+00
2854,ruth-pws-kord-20260324-180150121,wendy,KORD,info,trade,BUY attempt: 48-49°F @ 0.172,"{""amount"": 5, ""tokenId"": ""74682516358565591659522794264561994601823290764648554702207819783232574226468""}",2026-03-24 18:01:50.196541+00
2855,monitor-dup-1774375299048,wendy,KLGA,success,trade,SELL filled: 7.81 shares,"{""bucket"": ""46-47F"", ""orderId"": ""0x83902dce7b8b04ec75f05801d361cddc8ea99077d38de91b6bb725dee7ed1305""}",2026-03-24 18:01:51.469547+00
2856,ruth-pws-kmia-20260324-180155334,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.807), METAR 82.0°F → estimated 84.6°F, bucket 82-83°F → 84-85°F","{""gap"": ""1.81"", ""conf"": ""1.00"", ""ramp"": ""-0.00"", ""score"": 0.8074999999999998, ""current"": ""82-83°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.22""}",2026-03-24 18:01:55.338847+00
2857,ruth-pws-kmia-20260324-180155334,wendy,KMIA,info,signal,"PWS already anticipated 84-85°F, skipping duplicate buy",,2026-03-24 18:01:55.339098+00
2858,ruth-pws-katl-20260324-180155490,wendy,KATL,info,signal,"PWS anticipation: MODERATE (score=0.545), METAR 64.9°F → estimated 66.0°F, bucket 64-65°F → 66-67°F","{""gap"": ""0.64"", ""conf"": ""1.00"", ""ramp"": ""-0.55"", ""score"": 0.5449999999999995, ""current"": ""64-65°F"", ""predicted"": ""66-67°F"", ""tEstimated"": ""18.92""}",2026-03-24 18:01:55.494105+00
2859,ruth-pws-cyyz-20260324-180155998,wendy,CYYZ,debug,signal,"PWS anticipation: MODERATE (score=0.379), METAR 3.0°C → estimated 2.4°C, bucket 3°C → 2°C","{""gap"": ""0.50"", ""conf"": ""0.67"", ""ramp"": ""-2.40"", ""score"": 0.37916666666666626, ""current"": ""3°C"", ""predicted"": ""2°C"", ""tEstimated"": ""2.45""}",2026-03-24 18:01:56.001383+00
2860,ruth-pws-kord-20260324-180150121,wendy,KORD,success,trade,BUY filled: 17.463413 shares,"{""bucket"": ""48-49°F"", ""shares"": 17.463413, ""orderId"": ""0xe61683a3fa29e3be3aa15afe969166b610f0438b1a12b4c1d97adee0ffecd700""}",2026-03-24 18:01:56.503836+00
2861,ruth-pws-kord-20260324-180150121,wendy,KORD,info,signal,PWS position registered for METAR validation: 48-49°F (17.463413 shares),,2026-03-24 18:01:56.504303+00
2862,ruth-metar-lfpg-20260324-180225947,wendy,LFPG,info,signal,"METAR: 16°C, max=18°C, bucket=18°C","{""prevBucket"": ""18°C""}",2026-03-24 18:02:25.959054+00
2863,ruth-pws-kdal-20260324-180250001,wendy,KDAL,info,signal,"PWS anticipation: STRONG (score=0.710), METAR 75.9°F → estimated 77.5°F, bucket 76-77°F → 78-79°F","{""gap"": ""1.38"", ""conf"": ""1.00"", ""ramp"": ""-0.20"", ""score"": 0.7100000000000013, ""current"": ""76-77°F"", ""predicted"": ""78-79°F"", ""tEstimated"": ""25.30""}",2026-03-24 18:02:50.020394+00
2864,ruth-pws-kdal-20260324-180250001,wendy,KDAL,info,guard,"PWS guards blocked: price_out_of_range | estimated 77.5°F, bucket 78-79°F, price 0.00",,2026-03-24 18:02:50.024793+00
2865,ruth-pws-kord-20260324-180250271,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.730), METAR 45.0°F → estimated 47.6°F, bucket 44-45°F → 48-49°F","{""gap"": ""0.58"", ""conf"": ""1.00"", ""ramp"": ""3.35"", ""score"": 0.73, ""current"": ""44-45°F"", ""predicted"": ""48-49°F"", ""tEstimated"": ""8.67""}",2026-03-24 18:02:50.274271+00
2866,ruth-pws-kord-20260324-180250271,wendy,KORD,info,signal,"PWS already anticipated 48-49°F, skipping duplicate buy",,2026-03-24 18:02:50.274683+00
2867,ruth-pws-kmia-20260324-180250667,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.807), METAR 82.0°F → estimated 84.5°F, bucket 82-83°F → 84-85°F","{""gap"": ""1.81"", ""conf"": ""1.00"", ""ramp"": ""-0.16"", ""score"": 0.8074999999999998, ""current"": ""82-83°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.17""}",2026-03-24 18:02:50.670373+00
2868,ruth-pws-kmia-20260324-180250667,wendy,KMIA,info,signal,"PWS already anticipated 84-85°F, skipping duplicate buy",,2026-03-24 18:02:50.670679+00
2869,ruth-pws-katl-20260324-180250926,wendy,KATL,info,signal,"PWS anticipation: MODERATE (score=0.545), METAR 64.9°F → estimated 65.8°F, bucket 64-65°F → 66-67°F","{""gap"": ""0.64"", ""conf"": ""1.00"", ""ramp"": ""-0.95"", ""score"": 0.5449999999999995, ""current"": ""64-65°F"", ""predicted"": ""66-67°F"", ""tEstimated"": ""18.80""}",2026-03-24 18:02:50.930085+00
2870,ruth-pws-cyyz-20260324-180251511,wendy,CYYZ,debug,signal,"PWS anticipation: MODERATE (score=0.379), METAR 3.0°C → estimated 2.5°C, bucket 3°C → 2°C","{""gap"": ""0.50"", ""conf"": ""0.67"", ""ramp"": ""-2.27"", ""score"": 0.37916666666666626, ""current"": ""3°C"", ""predicted"": ""2°C"", ""tEstimated"": ""2.49""}",2026-03-24 18:02:51.513608+00
2871,ruth-pws-kdal-20260324-180349843,wendy,KDAL,info,signal,"PWS anticipation: STRONG (score=0.771), METAR 75.9°F → estimated 77.8°F, bucket 76-77°F → 78-79°F","{""gap"": ""1.38"", ""conf"": ""1.00"", ""ramp"": ""0.30"", ""score"": 0.7706780001056275, ""current"": ""76-77°F"", ""predicted"": ""78-79°F"", ""tEstimated"": ""25.46""}",2026-03-24 18:03:49.857741+00
2872,ruth-pws-kdal-20260324-180349843,wendy,KDAL,info,guard,"PWS guards blocked: price_out_of_range | estimated 77.8°F, bucket 78-79°F, price 0.00",,2026-03-24 18:03:49.918882+00
2873,ruth-pws-kord-20260324-180350090,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.718), METAR 45.0°F → estimated 47.1°F, bucket 44-45°F → 46-47°F","{""gap"": ""0.52"", ""conf"": ""1.00"", ""ramp"": ""2.65"", ""score"": 0.7175, ""current"": ""44-45°F"", ""predicted"": ""46-47°F"", ""tEstimated"": ""8.41""}",2026-03-24 18:03:50.092537+00
2874,ruth-pws-kord-20260324-180350090,wendy,KORD,info,signal,"PWS already anticipated 48-49°F, skipping duplicate buy",,2026-03-24 18:03:50.099989+00
2875,ruth-pws-klga-20260324-180350256,wendy,KLGA,info,signal,"PWS anticipation: STRONG (score=0.798), METAR 44.1°F → estimated 46.2°F, bucket 44-45°F → 46-47°F","{""gap"": ""1.69"", ""conf"": ""1.00"", ""ramp"": ""0.09"", ""score"": 0.7980227577004426, ""current"": ""44-45°F"", ""predicted"": ""46-47°F"", ""tEstimated"": ""7.91""}",2026-03-24 18:03:50.263186+00
2876,ruth-pws-klga-20260324-180350256,wendy,KLGA,info,trade,BUY attempt: 46-47°F @ 0.495,"{""amount"": 5, ""tokenId"": ""9310629107699034060870352950474609210450267081288242348911458743337594887012""}",2026-03-24 18:03:50.335738+00
2877,ruth-pws-kmia-20260324-180355410,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.807), METAR 82.0°F → estimated 84.4°F, bucket 82-83°F → 84-85°F","{""gap"": ""1.81"", ""conf"": ""1.00"", ""ramp"": ""-0.32"", ""score"": 0.8074999999999998, ""current"": ""82-83°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.12""}",2026-03-24 18:03:55.414418+00
2878,ruth-pws-kmia-20260324-180355410,wendy,KMIA,info,signal,"PWS already anticipated 84-85°F, skipping duplicate buy",,2026-03-24 18:03:55.414923+00
2879,ruth-pws-katl-20260324-180355571,wendy,KATL,info,signal,"PWS anticipation: MODERATE (score=0.545), METAR 64.9°F → estimated 65.7°F, bucket 64-65°F → 66-67°F","{""gap"": ""0.64"", ""conf"": ""1.00"", ""ramp"": ""-1.27"", ""score"": 0.5449999999999995, ""current"": ""64-65°F"", ""predicted"": ""66-67°F"", ""tEstimated"": ""18.70""}",2026-03-24 18:03:55.574126+00
2880,ruth-pws-klga-20260324-180350256,wendy,KLGA,success,trade,BUY filled: 9.80392 shares,"{""bucket"": ""46-47°F"", ""shares"": 9.80392, ""orderId"": ""0xe4a2ebcb96c951ed5940c1e4559f6647f1e9b95c25f93ee31e6d727f5d41db39""}",2026-03-24 18:03:56.585227+00
2881,ruth-pws-klga-20260324-180350256,wendy,KLGA,info,signal,PWS position registered for METAR validation: 46-47°F (9.80392 shares),,2026-03-24 18:03:56.585661+00
2882,monitor-dup-1774375479206,wendy,KLGA,info,trade,SELL attempt: 46-47F (9.813484 shares),"{""tokenId"": ""9310629107699034060870352950474609210450267081288242348911458743337594887012""}",2026-03-24 18:04:39.228503+00
2883,monitor-dup-1774375479206,wendy,KLGA,success,trade,SELL filled: 9.81 shares,"{""bucket"": ""46-47F"", ""orderId"": ""0x1a93ca310873b85f18efe4ced6020e5bda81e7b6d0606da25e72407297da1dd3""}",2026-03-24 18:04:45.419882+00
2884,ruth-pws-kdal-20260324-180449801,wendy,KDAL,info,signal,"PWS anticipation: STRONG (score=0.893), METAR 75.9°F → estimated 78.2°F, bucket 76-77°F → 78-79°F","{""gap"": ""1.49"", ""conf"": ""1.00"", ""ramp"": ""0.79"", ""score"": 0.8926101986756334, ""current"": ""76-77°F"", ""predicted"": ""78-79°F"", ""tEstimated"": ""25.68""}",2026-03-24 18:04:49.838883+00
2885,ruth-pws-kdal-20260324-180449801,wendy,KDAL,info,guard,"PWS guards blocked: price_out_of_range | estimated 78.2°F, bucket 78-79°F, price 0.00",,2026-03-24 18:04:49.84221+00
2886,ruth-pws-kord-20260324-180449976,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.718), METAR 45.0°F → estimated 46.8°F, bucket 44-45°F → 46-47°F","{""gap"": ""0.52"", ""conf"": ""1.00"", ""ramp"": ""2.06"", ""score"": 0.7175, ""current"": ""44-45°F"", ""predicted"": ""46-47°F"", ""tEstimated"": ""8.24""}",2026-03-24 18:04:49.979711+00
2887,ruth-pws-kord-20260324-180449976,wendy,KORD,info,signal,"PWS already anticipated 48-49°F, skipping duplicate buy",,2026-03-24 18:04:49.980004+00
2888,ruth-pws-klga-20260324-180450133,wendy,KLGA,info,signal,"PWS anticipation: STRONG (score=1.000), METAR 44.1°F → estimated 47.0°F, bucket 44-45°F → 46-47°F","{""gap"": ""1.91"", ""conf"": ""1.00"", ""ramp"": ""1.03"", ""score"": 1, ""current"": ""44-45°F"", ""predicted"": ""46-47°F"", ""tEstimated"": ""8.35""}",2026-03-24 18:04:50.13666+00
2889,ruth-pws-klga-20260324-180450133,wendy,KLGA,info,signal,"PWS already anticipated 46-47°F, skipping duplicate buy",,2026-03-24 18:04:50.136914+00
2890,ruth-pws-kmia-20260324-180450271,wendy,KMIA,info,signal,"PWS already anticipated 84-85°F, skipping duplicate buy",,2026-03-24 18:04:50.277433+00
2891,ruth-pws-kmia-20260324-180450271,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.807), METAR 82.0°F → estimated 84.4°F, bucket 82-83°F → 84-85°F","{""gap"": ""1.81"", ""conf"": ""1.00"", ""ramp"": ""-0.30"", ""score"": 0.8074999999999998, ""current"": ""82-83°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.13""}",2026-03-24 18:04:50.278019+00
2892,ruth-pws-katl-20260324-180450421,wendy,KATL,info,signal,"PWS anticipation: MODERATE (score=0.545), METAR 64.9°F → estimated 65.7°F, bucket 64-65°F → 66-67°F","{""gap"": ""0.64"", ""conf"": ""1.00"", ""ramp"": ""-1.21"", ""score"": 0.5449999999999995, ""current"": ""64-65°F"", ""predicted"": ""66-67°F"", ""tEstimated"": ""18.72""}",2026-03-24 18:04:50.424279+00
2893,ruth-pws-kdal-20260324-180550058,wendy,KDAL,info,signal,"PWS anticipation: STRONG (score=0.935), METAR 75.9°F → estimated 78.5°F, bucket 76-77°F → 78-79°F","{""gap"": ""1.49"", ""conf"": ""1.00"", ""ramp"": ""1.31"", ""score"": 0.9349999999999996, ""current"": ""76-77°F"", ""predicted"": ""78-79°F"", ""tEstimated"": ""25.84""}",2026-03-24 18:05:50.073262+00
2894,ruth-pws-kdal-20260324-180550058,wendy,KDAL,info,guard,"PWS guards blocked: price_out_of_range | estimated 78.5°F, bucket 78-79°F, price 0.00",,2026-03-24 18:05:50.076994+00
2895,ruth-pws-kord-20260324-180550256,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.692), METAR 45.0°F → estimated 46.2°F, bucket 44-45°F → 46-47°F","{""gap"": ""0.58"", ""conf"": ""1.00"", ""ramp"": ""0.81"", ""score"": 0.6917278570919919, ""current"": ""44-45°F"", ""predicted"": ""46-47°F"", ""tEstimated"": ""7.90""}",2026-03-24 18:05:50.259555+00
2896,ruth-pws-kord-20260324-180550256,wendy,KORD,info,signal,"PWS already anticipated 48-49°F, skipping duplicate buy",,2026-03-24 18:05:50.26005+00
2897,ruth-pws-klga-20260324-180550408,wendy,KLGA,info,signal,"PWS anticipation: STRONG (score=1.000), METAR 44.1°F → estimated 50.4°F, bucket 44-45°F → 50-51°F","{""gap"": ""2.19"", ""conf"": ""1.00"", ""ramp"": ""6.69"", ""score"": 1, ""current"": ""44-45°F"", ""predicted"": ""50-51°F"", ""tEstimated"": ""10.24""}",2026-03-24 18:05:50.410773+00
2898,ruth-pws-klga-20260324-180550408,wendy,KLGA,info,signal,"PWS already anticipated 46-47°F, skipping duplicate buy",,2026-03-24 18:05:50.411274+00
2899,ruth-pws-kmia-20260324-180550572,wendy,KMIA,info,signal,"PWS already anticipated 84-85°F, skipping duplicate buy",,2026-03-24 18:05:50.574783+00
2900,ruth-pws-kmia-20260324-180550572,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.807), METAR 82.0°F → estimated 84.2°F, bucket 82-83°F → 84-85°F","{""gap"": ""1.81"", ""conf"": ""1.00"", ""ramp"": ""-0.65"", ""score"": 0.8074999999999998, ""current"": ""82-83°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.02""}",2026-03-24 18:05:50.574845+00
2901,ruth-pws-katl-20260324-180550743,wendy,KATL,info,signal,"PWS anticipation: MODERATE (score=0.545), METAR 64.9°F → estimated 65.6°F, bucket 64-65°F → 66-67°F","{""gap"": ""0.64"", ""conf"": ""1.00"", ""ramp"": ""-1.46"", ""score"": 0.5449999999999995, ""current"": ""64-65°F"", ""predicted"": ""66-67°F"", ""tEstimated"": ""18.64""}",2026-03-24 18:05:50.747495+00
